DateTime_Full,Htl,Hdbt,Hc,Qve,ΣQx,Qxt,Qxm,Ncxs,Ncxm
10/16/2025 5:00,216.26,222.5,205,118.56,199,43,156,0,1
10/16/2025 6:00,216.24,222.5,205,118.56,199,43,156,0,1
10/16/2025 7:00,216.22,222.5,205,113.56,194,43,151,0,1
10/16/2025 8:00,216.22,222.5,205,139,139,43,96,0,1
10/16/2025 9:00,216.22,222.5,205,165,165,43,122,0,1
10/16/2025 10:00,216.21,222.5,205,158.78,199,43,156,0,1
10/16/2025 11:00,216.2,222.5,205,158.78,199,43,156,0,1
10/16/2025 12:00,216.19,222.5,205,158.78,199,43,156,0,1
10/16/2025 13:00,216.18,222.5,205,158.78,199,43,156,0,1
10/16/2025 14:00,216.17,222.5,205,158.78,199,43,156,0,1
10/16/2025 15:00,216.16,222.5,205,158.78,199,43,156,0,1
10/16/2025 16:00,216.16,222.5,205,199,199,43,156,0,1
10/16/2025 17:00,216.16,222.5,205,199,199,43,156,0,1
10/16/2025 18:00,216.16,222.5,205,199,199,43,156,0,1
10/16/2025 19:00,216.16,222.5,205,198,198,42,156,0,1
10/16/2025 20:00,216.15,222.5,205,157.78,198,42,156,0,1
10/16/2025 21:00,216.14,222.5,205,157.78,198,42,156,0,1
10/16/2025 22:00,216.13,222.5,205,157.78,198,42,156,0,1
10/16/2025 23:00,216.12,222.5,205,157.78,198,42,156,0,1
10/17/2025 0:00,216.11,222.5,205,104.78,145,42,103,0,1
10/17/2025 1:00,216.12,222.5,205,130.22,90,42,48,0,1
10/17/2025 2:00,216.14,222.5,205,170.44,90,42,48,0,1
10/17/2025 3:00,216.16,222.5,205,170.44,90,42,48,0,1
10/17/2025 4:00,216.18,222.5,205,170.44,90,42,48,0,1
10/17/2025 5:00,216.2,222.5,205,170.44,90,42,48,0,1
10/17/2025 6:00,216.21,222.5,205,169.22,129,42,87,0,1
10/17/2025 7:00,216.2,222.5,205,157.78,198,42,156,0,1
10/17/2025 8:00,216.19,222.5,205,157.78,198,42,156,0,1
10/17/2025 9:00,216.18,222.5,205,157.78,198,42,156,0,1
10/17/2025 10:00,216.17,222.5,205,157.78,198,42,156,0,1
10/17/2025 11:00,216.18,222.5,205,162.22,122,42,80,0,1
10/17/2025 12:00,216.2,222.5,205,122.44,42,42,0,0,1
10/17/2025 13:00,216.21,222.5,205,115.22,75,42,33,0,1
10/17/2025 14:00,216.2,222.5,205,157.78,198,42,156,0,1
10/17/2025 15:00,216.2,222.5,205,198,198,42,156,0,1
10/17/2025 16:00,216.2,222.5,205,198,198,42,156,0,1
10/17/2025 17:00,216.2,222.5,205,198,198,42,156,0,1
10/17/2025 18:00,216.2,222.5,205,198,198,42,156,0,1
10/17/2025 19:00,216.2,222.5,205,198,198,42,156,0,1
10/17/2025 20:00,216.2,222.5,205,198,198,42,156,0,1
10/17/2025 21:00,216.2,222.5,205,191,191,42,149,0,1
10/17/2025 22:00,216.19,222.5,205,157.78,198,42,156,0,1
10/17/2025 23:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 0:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 1:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 2:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 3:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 4:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 5:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 6:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 7:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 8:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 9:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 10:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 11:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 12:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 13:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 14:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 15:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 16:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 17:00,216.18,222.5,205,157.78,198,42,156,0,1
